  24  30
   7 150.000 161.18 161.49 161.74 161.47 161.84 162.03 162.13 161.98 162.31 162.28 162.55 162.61 162.52 162.60 162.46 162.92 162.81 162.95 162.78 162.67 162.29 162.81 162.87 162.57 162.73 162.64 162.57 162.24 162.86 162.04
   8 183.310 268.19 268.24 268.16 268.15 268.07 268.04 267.99 267.98 267.96 267.95 267.94 267.91 268.00 268.04 268.12 268.14 268.17 268.22 268.33 268.31 268.30 268.20 268.23 268.31 268.37 268.37 268.32 268.29 268.29 268.31
   9 183.310 259.10 259.12 259.10 259.06 259.00 258.96 258.93 258.89 258.93 258.89 258.87 258.89 258.96 258.99 259.05 259.10 259.13 259.19 259.26 259.24 259.19 259.18 259.22 259.27 259.25 259.26 259.21 259.19 259.19 259.20
  10 183.310 244.66 244.43 244.40 244.37 244.36 244.35 244.30 244.29 244.28 244.28 244.26 244.25 244.27 244.27 244.34 244.40 244.41 244.53 244.59 244.60 244.52 244.50 244.55 244.62 244.62 244.64 244.61 244.59 244.59 244.56
  11  19.350 136.35 136.97 137.26 137.51 137.60 137.57 137.64 137.76 137.62 137.76 137.82 137.89 137.50 137.54 137.56 137.57 137.46 137.53 137.53 137.60 137.48 137.42 137.53 137.39 137.44 137.36 137.44 137.56 137.50 137.49
  12  19.350 195.32 196.67 197.26 197.57 197.70 197.74 197.79 197.86 197.93 197.93 197.88 197.80 197.66 197.66 197.68 197.64 197.53 197.54 197.48 197.48 197.40 197.35 197.25 197.24 197.19 197.21 197.19 197.20 197.06 197.07
  13  22.235 228.78 229.74 230.24 230.51 230.69 230.79 230.81 230.89 230.88 230.89 230.93 230.85 230.78 230.79 230.83 230.73 230.64 230.67 230.56 230.61 230.54 230.42 230.30 230.23 230.23 230.24 230.25 230.22 230.20 230.16
  14  37.000 160.29 160.57 160.92 161.03 160.78 160.34 160.28 160.67 160.87 160.91 160.82 160.65 160.37 160.66 161.02 160.95 160.67 160.46 160.79 160.92 161.12 160.32 160.53 160.02 160.57 160.40 160.36 160.03 159.86 159.42
  15  37.000 217.52 217.54 217.49 217.47 217.50 217.54 217.60 217.62 217.52 217.49 217.57 217.59 217.48 217.42 217.38 217.47 217.39 217.50 217.44 217.43 217.24 217.22 217.20 217.19 217.08 216.97 216.76 216.59 216.03 214.54
  16  91.655 258.58 258.52 258.49 258.47 258.46 258.44 258.45 258.53 258.54 258.58 258.70 258.69 258.64 258.59 258.62 258.62 258.54 258.56 258.50 258.45 258.43 258.39 258.42 258.39 258.45 258.49 258.47 258.43 258.40 258.38
  17  91.655 234.75 234.85 234.86 234.83 234.86 234.80 234.98 235.18 235.22 235.28 235.58 235.62 235.66 235.69 235.64 235.52 235.29 235.35 235.33 235.35 235.35 235.35 235.18 234.97 235.11 235.17 235.23 235.23 235.18 235.05
  18  63.283 221.75 221.96 222.05 222.22 222.39 222.60 222.77 222.93 223.04 223.13 223.21 223.29 223.33 223.28 223.26 223.13 223.14 223.05 222.93 222.84 222.73 222.57 222.42 222.28 222.12 222.03 221.86 221.83 221.73 221.65
  19  60.793 201.82 201.98 202.19 202.38 202.58 202.86 203.08 203.31 203.47 203.62 203.80 203.90 203.98 203.96 203.99 203.92 203.88 203.74 203.58 203.44 203.25 203.04 202.80 202.59 202.37 202.21 202.05 201.97 201.83 201.75
  20  60.793 246.54 246.53 246.46 246.45 246.42 246.40 246.38 246.35 246.33 246.35 246.37 246.37 246.42 246.43 246.47 246.52 246.60 246.64 246.70 246.76 246.82 246.84 246.90 246.95 246.98 247.03 247.06 247.15 247.16 247.16
  21  60.793 251.24 251.22 251.15 251.14 251.12 251.09 251.07 251.04 251.05 251.10 251.11 251.11 251.12 251.11 251.13 251.16 251.17 251.20 251.22 251.24 251.28 251.29 251.35 251.39 251.41 251.44 251.45 251.50 251.52 251.53
  22  60.793 238.26 238.26 238.22 238.20 238.18 238.14 238.13 238.10 238.13 238.17 238.17 238.18 238.19 238.19 238.22 238.23 238.25 238.24 238.23 238.24 238.25 238.27 238.30 238.31 238.33 238.34 238.36 238.38 238.38 238.38
  23  60.793 224.78 224.73 224.66 224.63 224.66 224.57 224.54 224.45 224.49 224.52 224.54 224.48 224.48 224.47 224.54 224.56 224.57 224.52 224.48 224.52 224.55 224.61 224.60 224.59 224.56 224.61 224.67 224.73 224.75 224.74
